Publisher,User`s Price,Best Price,Price Difference,Type,Category,AS,DR,Top Country,Organic Traffic,Ref Domains,Link Follow,Best Niche Prices,Best Seller 1st,Referral Link 1st,Price 1st,Rating 1st,Best Seller 2nd,Referral Link 2nd,Price 2nd,Rating 2nd,Best Seller 3rd,Referral Link 3rd,Price 3rd,Rating 3rd
liveinternet.ru,NaN,313,NaN,Guest Post,"Automotive, Business, Web development",42,92,ru,17429,168284,dofollow,"Casino - 778.8, Finance&Trading - 778.8, Adult - 778.8, Crypto - 778.8",bazoom.com,https://app.bazoom.com/refer?ref=aSVUVs3AXAKnoqqa,313,7.5,Assisted Purchase,,345,,,,,
viprow.co.uk,NaN,175,NaN,Link Insertion,Health and Medicine,4,3,de,0,364,dofollow,,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,175,8.0,Assisted Purchase,,195,,,,,
advogato.net,NaN,77,NaN,Link Insertion,"Fashion, News and Media",4,27,,0,676,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,77,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,93,,Assisted Purchase,,97,
agonasport.com,NaN,197,NaN,Link Insertion,Sports,5,29,,0,527,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,197,,Assisted Purchase,,217,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,262,
ajulydreamer.com,NaN,90,NaN,Link Insertion,Lifestyle,19,5,uk,321,1730,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,90,8.5,Assisted Purchase,,140,,,,,
artdaily.cc,NaN,28,NaN,Link Insertion,"Art, Culture, Society",29,73,sg,499,16201,dofollow,"Casino - 1528.1, Finance&Trading - 1528.1, CBD - 1528.1, Crypto - 1528.1",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,28,8.5,Assisted Purchase,,78,,bazoom.com,https://app.bazoom.com/refer?ref=aSVUVs3AXAKnoqqa,1528,7.5
besttechie.com,NaN,207,NaN,Link Insertion,Technology,22,52,fr,19,4324,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,207,8.5,Assisted Purchase,,257,,,,,
blockgeni.com,NaN,28,NaN,Link Insertion,"Art, Internet, Software Development",6,26,ca,0,347,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,28,8.5,Assisted Purchase,,78,,,,,
50connect.co.uk,NaN,1579,NaN,Guest Post,"Career and Employment, Finance",5,37,,0,1195,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,1579,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,1644,,Assisted Purchase,,1737,
acraftedpassion.com,NaN,150,NaN,Link Insertion,"Hobbies and Leisure, Home and Family, Lifestyle",28,35,us,1264,1650,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,150,8.5,Assisted Purchase,,200,,guestpostlinks.net,https://guestpostlinks.net/ref/11/,220,8.5
