Publisher,User`s Price,Best Price,Price Difference,Type,Category,AS,DR,Top Country,Organic Traffic,Ref Domains,Link Follow,Best Niche Prices,Best Seller 1st,Referral Link 1st,Price 1st,Rating 1st,Best Seller 2nd,Referral Link 2nd,Price 2nd,Rating 2nd,Best Seller 3rd,Referral Link 3rd,Price 3rd,Rating 3rd
menuofnandos.uk,NaN,87,NaN,Link Insertion,Home and Family,13,68,uk,8478,40,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,87,8.5,Assisted Purchase,,107,,,,,
4shared.com,NaN,300,NaN,Link Insertion,Internet,53,81,id,136326,419363,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,300,8.5,Assisted Purchase,,330,,,,,
anallievent.com,NaN,334,NaN,Guest Post,Food,34,45,us,13052,2492,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,334,8.5,Assisted Purchase,,368,,,,,
archive.org,NaN,25,NaN,Guest Post,"Art, Culture, Technology",90,93,us,6391296,1222270,nofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,25,8.5,Assisted Purchase,,45,,,,,
archive.org,NaN,600,NaN,Link Insertion,"Art, Culture, Technology",90,93,us,6391296,1222270,nofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,600,8.5,Assisted Purchase,,660,,,,,
arizona.edu,NaN,307,NaN,Guest Post,Career and Employment,73,89,us,3086350,148222,,"Casino - 1132.8, Finance&Trading - 560.5, CBD - 560.5, Crypto - 560.5",bazoom.com,https://app.bazoom.com/refer?ref=aSVUVs3AXAKnoqqa,307,7.5,Assisted Purchase,,338,,,,,
babynameseasy.com,NaN,42,NaN,Guest Post,"Culture, Society",41,71,in,320306,2076,dofollow,"Casino - 88.9, Finance&Trading - 340, Dating - 340, CBD - 88.9, Crypto - 88.9, Medicine - 340",guestpostlinks.net,https://guestpostlinks.net/ref/11/,42,8.5,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,48,8.5,Assisted Purchase,,62,
babynameseasy.com,NaN,42,NaN,Link Insertion,"Culture, Society",41,71,in,320306,2076,dofollow,"Casino - 88.9, CBD - 88.9, Crypto - 88.9",guestpostlinks.net,https://guestpostlinks.net/ref/11/,42,8.5,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,61,8.5,Assisted Purchase,,62,
breakintoenglish.com,NaN,138,NaN,Link Insertion,News and Media,38,57,us,8913,825,dofollow,,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,138,8.0,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,145,8.5,Assisted Purchase,,158,
cake.me,NaN,600,NaN,Link Insertion,"Books, Business, Internet",48,79,id,603496,70094,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,600,8.5,Assisted Purchase,,660,,,,,
