Publisher,User`s Price,Best Price,Price Difference,Type,Category,AS,DR,Top Country,Organic Traffic,Ref Domains,Link Follow,Best Niche Prices,Best Seller 1st,Referral Link 1st,Price 1st,Rating 1st,Best Seller 2nd,Referral Link 2nd,Price 2nd,Rating 2nd,Best Seller 3rd,Referral Link 3rd,Price 3rd,Rating 3rd
auto123.com,NaN,3289,NaN,Link Insertion,"Automotive, Sports, Transportation",50,66,ca,94842,21537,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,3289,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,3322,,Assisted Purchase,,3618,
hapskorea.com,NaN,81,NaN,Guest Post,"Business, Lifestyle, Travelling",32,45,kr,3377,4799,dofollow,"Casino - 424.8, Crypto - 424.8, Finance&Trading - 424.8",whitepress.com,https://www.whitepress.com/gihka,81,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,98,8.5,Assisted Purchase,,101,
cloudysocial.com,NaN,48,NaN,Guest Post,"Finance, Games, Internet",27,60,us,1341,675,dofollow,"Casino - 135.9, CBD - 135.9, Crypto - 135.9, Finance&Trading - 147.5, Adult - 147.5, Dating - 147.5",whitepress.com,https://www.whitepress.com/gihka,48,,guestpostlinks.net,https://guestpostlinks.net/ref/11/,104,8.5,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,108,8.5
mixnews.lv,NaN,508,NaN,Guest Post,"Business, Sports, Travelling",50,55,ru,135507,5303,dofollow,"Casino - 1159.2, Finance&Trading - 1159.2, Dating - 1159.2",whitepress.com,https://www.whitepress.com/gihka,508,,Assisted Purchase,,559,,collaborator.pro,https://collaborator.pro/?ref=quRNI8,773,9.0
mrgadget.com.au,NaN,152,NaN,Guest Post,"Computers, Gadgets, Technology",15,32,au,4,1995,dofollow,,whitepress.com,https://www.whitepress.com/gihka,152,,Assisted Purchase,,172,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,272,
nigerianeye.com,NaN,90,NaN,Guest Post,"Business, E-commerce, Sports",36,44,ng,15398,2627,dofollow,"Casino - 135, Finance&Trading - 135, Dating - 135, CBD - 157.9, Crypto - 157.9",collaborator.pro,https://collaborator.pro/?ref=quRNI8,90,9.0,whitepress.com,https://www.whitepress.com/gihka,90,,guestpostlinks.net,https://guestpostlinks.net/ref/11/,103,8.5
vaol.hu,NaN,185,NaN,Guest Post,"Culture, Society, Sports",45,63,hu,230493,3512,dofollow,"Casino - 463, Finance&Trading - 463, Dating - 463, CBD - 330.4",whitepress.com,https://www.whitepress.com/gihka,185,,Assisted Purchase,,205,,collaborator.pro,https://collaborator.pro/?ref=quRNI8,314,9.0
cannabissensei.com,NaN,98,NaN,Link Insertion,"Food, Health and Medicine, Lifestyle",18,42,us,69,920,dofollow,,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,98,8.0,Assisted Purchase,,118,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,1115,
cloudysocial.com,NaN,75,NaN,Link Insertion,"Finance, Games, Internet",27,60,us,1341,675,dofollow,"Casino - 135.9, Finance&Trading - 1480.9, Adult - 1480.9, Dating - 1480.9, CBD - 135.9, Crypto - 135.9",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,75,8.5,prnews.io,https://prnews.io/sites?i=3738683,75,10.0,Assisted Purchase,,80,
conversanttraveller.com,NaN,138,NaN,Link Insertion,Travelling,30,34,uk,2976,2627,dofollow,,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,138,8.0,Assisted Purchase,,158,,guestpostlinks.net,https://guestpostlinks.net/ref/11/,232,8.5
coolthoughts.in,NaN,29,NaN,Link Insertion,"Beauty, Technology, Travelling",15,62,in,5088,1725,dofollow,"Casino - 56.9, Finance&Trading - 149, CBD - 56.9, Crypto - 56.9",guestpostlinks.net,https://guestpostlinks.net/ref/11/,29,8.5,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,31,8.5,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,38,8.0
hapskorea.com,NaN,45,NaN,Link Insertion,"Business, Lifestyle, Travelling",32,45,kr,3377,4799,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,45,8.5,Assisted Purchase,,65,,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,124,8.0
revolvertech.com,NaN,81,NaN,Guest Post,"Finance, Games, Technology",29,66,us,11466,1956,dofollow,"Casino - 135.9, CBD - 135.9, Crypto - 135.9, Finance&Trading - 224.2, Adult - 224.2, Dating - 224.2",whitepress.com,https://www.whitepress.com/gihka,81,,guestpostlinks.net,https://guestpostlinks.net/ref/11/,104,8.5,Assisted Purchase,,159,
thefitnessgrp.co.uk,NaN,588,NaN,Guest Post,"Career and Employment, Education, Games",39,50,uk,12626,1328,dofollow,,whitepress.com,https://www.whitepress.com/gihka,588,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,642,8.5,Assisted Purchase,,647,
theguidex.com,NaN,178,NaN,Guest Post,"Business, Technology, Web development",24,46,in,759,1283,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,178,8.5,Assisted Purchase,,198,,whitepress.com,https://www.whitepress.com/gihka,240,
mrgadget.com.au,NaN,272,NaN,Link Insertion,"Computers, Gadgets, Technology",15,32,au,4,1995,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,272,,Assisted Purchase,,300,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,337,
nigerianeye.com,NaN,95,NaN,Link Insertion,"Business, E-commerce, Sports",36,44,ng,15398,2627,dofollow,"Casino - 157.9, CBD - 157.9, Crypto - 157.9",linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,95,8.0,guestpostlinks.net,https://guestpostlinks.net/ref/11/,103,8.5,Assisted Purchase,,115,
punsuniverse.com,NaN,28,NaN,Link Insertion,"Culture, Education, Finance",7,55,sg,5,745,dofollow,"Casino - 56.9, CBD - 56.9, Crypto - 56.9",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,28,8.5,guestpostlinks.net,https://guestpostlinks.net/ref/11/,29,8.5,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,38,8.0
revolvertech.com,NaN,91,NaN,Link Insertion,"Finance, Games, Technology",29,66,us,11466,1956,dofollow,"Casino - 135.9, Finance&Trading - 1480.9, Adult - 1480.9, Dating - 1480.9, CBD - 135.9, Crypto - 135.9",linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,91,8.0,guestpostlinks.net,https://guestpostlinks.net/ref/11/,104,8.5,Assisted Purchase,,104,
theguidex.com,NaN,180,NaN,Link Insertion,"Business, Technology, Web development",24,46,in,759,1283,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,180,8.5,Assisted Purchase,,200,,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,312,8.0
