Publisher,User`s Price,Best Price,Price Difference,Type,Category,AS,DR,Top Country,Organic Traffic,Ref Domains,Link Follow,Best Niche Prices,Best Seller 1st,Referral Link 1st,Price 1st,Rating 1st,Best Seller 2nd,Referral Link 2nd,Price 2nd,Rating 2nd,Best Seller 3rd,Referral Link 3rd,Price 3rd,Rating 3rd
menuofnandos.uk,NaN,87,NaN,Link Insertion,Home and Family,13,68,uk,8478,40,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,87,8.5,Assisted Purchase,,107,,,,,
alpinevalleyresort.com,NaN,154,NaN,Link Insertion,News and Media,38,44,us,51454,971,dofollow,,meup.com,https://meup.com/?ref=6807A674CEA1F,154,,Assisted Purchase,,174,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,600,8.5
amg-news.com,NaN,172,NaN,Guest Post,"News and Media, Politics, Society",32,42,us,16568,2476,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,172,8.5,Assisted Purchase,,192,,,,,
anallievent.com,NaN,334,NaN,Guest Post,Food,34,45,us,13052,2492,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,334,8.5,Assisted Purchase,,368,,,,,
arctictrucks.com,NaN,33,NaN,Guest Post,"Automotive, Transportation, Travelling",37,43,uk,4598,1189,dofollow,"Casino - 180, Finance&Trading - 180, Dating - 180",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,33,8.5,Assisted Purchase,,53,,collaborator.pro,https://collaborator.pro/?ref=quRNI8,126,9.0
ayojakarta.com,NaN,373,NaN,Link Insertion,"Entertainment, Internet, Technology",32,42,id,5454,3670,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,373,8.5,Assisted Purchase,,411,,,,,
breakingac.net,NaN,45,NaN,Guest Post,"Automotive, Business, Technology",9,54,us,201,5,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,45,8.5,Assisted Purchase,,65,,,,,
breakingac.net,NaN,75,NaN,Link Insertion,"Automotive, Business, Technology",9,54,us,201,5,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,75,8.5,Assisted Purchase,,95,,,,,
cake.me,NaN,600,NaN,Link Insertion,"Books, Business, Internet",48,79,id,603496,70094,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,600,8.5,Assisted Purchase,,660,,,,,
camp-fire.jp,NaN,28,NaN,Guest Post,"Finance, Society, Technology",59,89,jp,326622,95763,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,28,8.5,Assisted Purchase,,48,,linksmanagement.com,https://www.linksmanagement.com/get-a-free-seo-report/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=11,121,5.0
