Publisher,User`s Price,Best Price,Price Difference,Type,Category,AS,DR,Top Country,Organic Traffic,Ref Domains,Link Follow,Best Niche Prices,Best Seller 1st,Referral Link 1st,Price 1st,Rating 1st,Best Seller 2nd,Referral Link 2nd,Price 2nd,Rating 2nd,Best Seller 3rd,Referral Link 3rd,Price 3rd,Rating 3rd
bitpinas.com,NaN,130,NaN,Link Insertion,,34,52,ph,12228,4905,,,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,130,8.0,Assisted Purchase,,150,,,,,
lotterycritic.com,NaN,486,NaN,Link Insertion,Gambling and Betting,31,40,us,7731,4615,,,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,486,8.0,Assisted Purchase,,535,,,,,
menuofnandos.uk,NaN,87,NaN,Link Insertion,Home and Family,13,68,uk,8478,40,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,87,8.5,Assisted Purchase,,107,,,,,
allabouttrh.com,NaN,23,NaN,Guest Post,News and Media,37,37,us,14435,1960,dofollow,"Finance&Trading - 85, Casino - 271.4, Crypto - 271.4",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,23,8.5,Assisted Purchase,,43,,collaborator.pro,https://collaborator.pro/?ref=quRNI8,55,9.0
animeshow.io,NaN,31,NaN,Guest Post,"Art, Home and Family, Real estate",19,47,ph,493,412,dofollow,"Casino - 130.9, Finance&Trading - 173, CBD - 130.9, Crypto - 130.9, Adult - 173, Medicine - 173",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,31,8.5,prnews.io,https://prnews.io/sites?i=3738683,45,10.0,Assisted Purchase,,51,
animeshow.io,NaN,45,NaN,Link Insertion,"Art, Home and Family, Real estate",19,47,ph,493,412,dofollow,"Casino - 130.9, CBD - 130.9, Crypto - 130.9",prnews.io,https://prnews.io/sites?i=3738683,45,10.0,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,54,8.5,guestpostlinks.net,https://guestpostlinks.net/ref/11/,57,8.5
aniversarywishers.com,NaN,28,NaN,Guest Post,News and Media,22,58,in,696,143,dofollow,"Casino - 56.9, Finance&Trading - 149, Adult - 536.9, Dating - 180, CBD - 56.9, Crypto - 56.9",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,28,8.5,guestpostlinks.net,https://guestpostlinks.net/ref/11/,29,8.5,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,41,
aniversarywishers.com,NaN,29,NaN,Link Insertion,News and Media,22,58,in,696,143,dofollow,"Casino - 56.9, Finance&Trading - 149, CBD - 56.9, Crypto - 56.9",guestpostlinks.net,https://guestpostlinks.net/ref/11/,29,8.5,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,31,8.5,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,38,8.0
askfullform.com,NaN,28,NaN,Guest Post,News and Media,29,54,in,5085,1017,dofollow,"Casino - 73.9, CBD - 73.9, Crypto - 73.9, Finance&Trading - 130, Dating - 130, Adult - 173, Medicine - 173",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,28,8.5,guestpostlinks.net,https://guestpostlinks.net/ref/11/,29,8.5,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,41,
askfullform.com,NaN,17,NaN,Link Insertion,News and Media,29,54,in,5085,1017,dofollow,"Casino - 73.9, CBD - 73.9, Crypto - 73.9",linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,17,8.0,guestpostlinks.net,https://guestpostlinks.net/ref/11/,29,8.5,Assisted Purchase,,37,
austindailyherald.com,NaN,171,NaN,Link Insertion,"Business, Movies, News and Media",40,63,us,43716,11397,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,171,,Assisted Purchase,,191,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,236,
b2w.tv,NaN,380,NaN,Guest Post,Software Development,38,64,us,4522,1300,dofollow,,collaborator.pro,https://collaborator.pro/?ref=quRNI8,380,9.0,Assisted Purchase,,418,,,,,
