Publisher,User`s Price,Best Price,Price Difference,Type,Category,AS,DR,Top Country,Organic Traffic,Ref Domains,Link Follow,Best Niche Prices,Best Seller 1st,Referral Link 1st,Price 1st,Rating 1st,Best Seller 2nd,Referral Link 2nd,Price 2nd,Rating 2nd,Best Seller 3rd,Referral Link 3rd,Price 3rd,Rating 3rd
amcrazytourists.com,NaN,18,NaN,Guest Post,"Entertainment, Lifestyle, Travelling",5,31,jp,0,273,dofollow,"Casino - 88.9, CBD - 88.9, Crypto - 88.9, Finance&Trading - 170, Dating - 1292.1",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,18,8.5,guestpostlinks.net,https://guestpostlinks.net/ref/11/,29,8.5,Assisted Purchase,,38,
anythinggoeslifestyle.co.uk,NaN,131,NaN,Guest Post,"Construction and Repairs, Fashion, Food",20,24,uk,86,527,dofollow,,whitepress.com,https://www.whitepress.com/gihka,131,,prnews.io,https://prnews.io/sites?i=3738683,139,10.0,prposting.com,https://prposting.com/ref/RnK1lLPr,147,6.5
architectureadrenaline.com,NaN,57,NaN,Guest Post,"Construction and Repairs, Hobbies and Leisure, Home and Family",5,35,au,0,4432,dofollow,"Casino - 129.8, Finance&Trading - 517.5, Dating - 517.5",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,57,8.5,collaborator.pro,https://collaborator.pro/?ref=quRNI8,68,9.0,Assisted Purchase,,77,
artplugged.co.uk,NaN,345,NaN,Guest Post,"Art, Music, Society",29,66,uk,694,2053,dofollow,"Casino - 942, Finance&Trading - 942, Dating - 942, CBD - 1209.5, Crypto - 1209.5",serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,345,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,364,8.5,Assisted Purchase,,380,
atlanticride.com,NaN,83,NaN,Guest Post,"Business, Hobbies and Leisure, Technology",6,15,ae,0,1144,dofollow,"Casino - 325, CBD - 503.9, Crypto - 204, Finance&Trading - 277.3",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,83,8.5,Assisted Purchase,,103,,prposting.com,https://prposting.com/ref/RnK1lLPr,130,6.5
ausdroid.net,NaN,45,NaN,Guest Post,"Art, Automotive, Technology",32,63,au,2211,11701,dofollow,"Casino - 200, Finance&Trading - 200, Dating - 200, CBD - 205, Crypto - 205",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,45,8.5,Assisted Purchase,,65,,Private Seller,,96,
ballerstatus.com,NaN,452,NaN,Guest Post,"Fashion, Lifestyle, Music",31,53,us,836,4609,dofollow,"Casino - 788, Finance&Trading - 788, Dating - 788, CBD - 788, Crypto - 788",collaborator.pro,https://collaborator.pro/?ref=quRNI8,452,9.0,Assisted Purchase,,498,,bazoom.com,https://app.bazoom.com/refer?ref=aSVUVs3AXAKnoqqa,620,7.5
baltic-review.com,NaN,28,NaN,Guest Post,"Business, Movies, Travelling",25,29,us,179,2524,dofollow,"Casino - 76.81, Finance&Trading - 223, Dating - 223, Adult - 61.45, Crypto - 76.81, CBD - 241.9",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,28,8.5,prposting.com,https://prposting.com/ref/RnK1lLPr,46,6.5,Assisted Purchase,,48,
beaconinside.com,NaN,80,NaN,Guest Post,"Business, Music, Technology",24,43,pl,25,713,dofollow,,collaborator.pro,https://collaborator.pro/?ref=quRNI8,80,9.0,whitepress.com,https://www.whitepress.com/gihka,87,,Assisted Purchase,,100,
betterbakingbible.com,NaN,70,NaN,Guest Post,"Food, Lifestyle",11,15,us,1,656,dofollow,,collaborator.pro,https://collaborator.pro/?ref=quRNI8,70,9.0,Assisted Purchase,,86,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,89,8.5
beyondthemagazine.com,NaN,22,NaN,Guest Post,"Food, Health and Medicine, Lifestyle",5,20,in,0,544,dofollow,"Casino - 196, Finance&Trading - 76.7, Dating - 196, Crypto - 76.7",guestpostlinks.net,https://guestpostlinks.net/ref/11/,22,8.5,prnews.io,https://prnews.io/sites?i=3738683,25,10.0,whitepress.com,https://www.whitepress.com/gihka,28,
bigstarbio.com,NaN,27,NaN,Guest Post,"Business, Finance, Technology",26,47,in,3791,2019,dofollow,"Casino - 56.9, CBD - 56.9, Crypto - 56.9, Finance&Trading - 139",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,27,8.5,guestpostlinks.net,https://guestpostlinks.net/ref/11/,35,8.5,Assisted Purchase,,47,
bitcoinnews.ch,NaN,232,NaN,Guest Post,"Finance, Technology",31,46,de,1129,3339,dofollow,"Casino - 350, Finance&Trading - 350, Dating - 350, CBD - 361.9, Crypto - 361.9, Adult - 519.2, Medicine - 525",whitepress.com,https://www.whitepress.com/gihka,232,,collaborator.pro,https://collaborator.pro/?ref=quRNI8,250,9.0,Assisted Purchase,,256,
bitcreature.com,NaN,148,NaN,Guest Post,"Health and Medicine, Lifestyle, Technology",19,29,ph,22,348,dofollow,"Casino - 536.9, Finance&Trading - 324.5, Adult - 536.9, Dating - 324.5, CBD - 430.7, Crypto - 324.5",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,148,8.5,whitepress.com,https://www.whitepress.com/gihka,161,,Assisted Purchase,,168,
blogote.com,NaN,37,NaN,Guest Post,"Business, Internet, Technology",18,22,in,29,1762,dofollow,"Casino - 138.6, Finance&Trading - 138.6, Crypto - 182.9, CBD - 306",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,37,8.5,collaborator.pro,https://collaborator.pro/?ref=quRNI8,49,9.0,Assisted Purchase,,57,
blookt.net,NaN,29,NaN,Guest Post,"Finance, Games",5,27,br,0,209,dofollow,"Casino - 88.9, CBD - 88.9, Crypto - 88.9, Finance&Trading - 112, Dating - 1292.1, Adult - 112, Medicine - 112",guestpostlinks.net,https://guestpostlinks.net/ref/11/,29,8.5,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,41,,Assisted Purchase,,49,
bmtimes.co.uk,NaN,24,NaN,Guest Post,"Fashion, Music, Sports",5,42,au,0,3362,dofollow,"Crypto - 94.4, Finance&Trading - 94.4",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,24,8.5,collaborator.pro,https://collaborator.pro/?ref=quRNI8,30,9.0,prnews.io,https://prnews.io/sites?i=3738683,60,10.0
bodykundolls.com,NaN,577,NaN,Guest Post,"Culture, Hobbies and Leisure, Technology",18,6,us,1382,282,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,577,8.5,Assisted Purchase,,577,,meup.com,https://meup.com/?ref=6807A674CEA1F,720,
borkwoodblog.com,NaN,120,NaN,Guest Post,"Business, Entertainment, Technology",4,22,ca,0,392,dofollow,Crypto - 424.8,prnews.io,https://prnews.io/sites?i=3738683,120,10.0,whitepress.com,https://www.whitepress.com/gihka,124,,Assisted Purchase,,144,
brightsideofnews.com,NaN,81,NaN,Guest Post,"Society, Sports, Technology",31,60,my,3088,7105,dofollow,"Casino - 330, Finance&Trading - 519.2, Crypto - 413",whitepress.com,https://www.whitepress.com/gihka,81,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,83,8.5,Assisted Purchase,,101,
bulleyes.blog,NaN,45,NaN,Guest Post,"Finance, News and Media",4,30,,0,405,dofollow,"Casino - 525.1, Finance&Trading - 318.6, Adult - 525.1, Dating - 525.1, CBD - 525.1, Crypto - 318.6",prnews.io,https://prnews.io/sites?i=3738683,45,10.0,Assisted Purchase,,65,,meup.com,https://meup.com/?ref=6807A674CEA1F,89,
business.express,NaN,195,NaN,Guest Post,"Business, Finance, Technology",23,50,in,29,1038,dofollow,"Crypto - 255, Finance&Trading - 377.6",prposting.com,https://prposting.com/ref/RnK1lLPr,195,6.5,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,206,8.5,Assisted Purchase,,215,
businessage.com,NaN,27,NaN,Guest Post,"Business, Career and Employment, Technology",26,63,uk,269,772,dofollow,"Finance&Trading - 31.5, CBD - 46.9, Crypto - 46.9",collaborator.pro,https://collaborator.pro/?ref=quRNI8,27,9.0,prposting.com,https://prposting.com/ref/RnK1lLPr,39,6.5,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,45,8.5
canalmasculino.com.br,NaN,104,NaN,Guest Post,"Beauty, Business, Fashion",28,26,br,10374,2425,dofollow,"Casino - 194.7, Finance&Trading - 194.7, Dating - 194.7, CBD - 194.7, Crypto - 194.7",prposting.com,https://prposting.com/ref/RnK1lLPr,104,6.5,Assisted Purchase,,124,,bazoom.com,https://app.bazoom.com/refer?ref=aSVUVs3AXAKnoqqa,195,7.5
cardswitcher.co.uk,NaN,705,NaN,Guest Post,"Finance, Technology",26,35,uk,363,1452,dofollow,"Casino - 1409.82, Finance&Trading - 1484, CBD - 1484, Crypto - 1484",prposting.com,https://prposting.com/ref/RnK1lLPr,705,6.5,whitepress.com,https://www.whitepress.com/gihka,707,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,712,
celebstowiki.com,NaN,21,NaN,Guest Post,"Entertainment, Fashion, Technology",20,22,pk,255,611,dofollow,Crypto - 88.9,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,21,8.5,Assisted Purchase,,41,,guestpostlinks.net,https://guestpostlinks.net/ref/11/,42,8.5
cflnewshub.com,NaN,55,NaN,Guest Post,"Entertainment, Games, Sports",25,27,ca,2646,2322,dofollow,"Casino - 95.9, Finance&Trading - 253.7, Dating - 253.7, CBD - 253.7, Crypto - 253.7",collaborator.pro,https://collaborator.pro/?ref=quRNI8,55,9.0,Assisted Purchase,,75,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,92,8.5
chivalrymen.com,NaN,75,NaN,Guest Post,"Finance, Food, Real estate",20,24,in,78,1216,dofollow,"Casino - 188.8, Finance&Trading - 188.8, Dating - 188.8, Crypto - 188.8",collaborator.pro,https://collaborator.pro/?ref=quRNI8,75,9.0,Assisted Purchase,,95,,Private Seller,,102,
cnnbusiness.co.uk,NaN,224,NaN,Guest Post,"Education, Lifestyle, Sports",5,22,us,0,125,dofollow,Casino - 224.2,bazoom.com,https://app.bazoom.com/refer?ref=aSVUVs3AXAKnoqqa,224,7.5,Assisted Purchase,,247,,,,,
finantres.com,NaN,381,NaN,Link Insertion,"Art, Business, Finance",19,28,es,131,1778,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,381,,Assisted Purchase,,420,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,446,
123drinks.net,NaN,12,NaN,Guest Post,Real estate,4,26,,0,932,dofollow,,ereferer.com,https://ereferer.com,12,3.0,prnews.io,https://prnews.io/sites?i=3738683,19,10.0,Assisted Purchase,,32,
aimofbusiness.com,NaN,83,NaN,Guest Post,"Business, Entertainment, Lifestyle",12,48,us,265,154,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,83,8.5,Assisted Purchase,,103,,whitepress.com,https://www.whitepress.com/gihka,285,
airlinestime.com,NaN,28,NaN,Guest Post,"Places, Transportation, Travelling",5,6,ae,0,513,dofollow,Casino - 129.8,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,28,8.5,Assisted Purchase,,48,,guestpostlinks.net,https://guestpostlinks.net/ref/11/,74,8.5
alitech.com.ng,NaN,90,NaN,Guest Post,"Games, Internet, Technology",18,18,za,1648,1383,dofollow,"Casino - 525, Finance&Trading - 525, Adult - 973.5, Dating - 973.5, CBD - 525, Crypto - 525, Medicine - 525",adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,90,8.5,Assisted Purchase,,110,,meup.com,https://meup.com/?ref=6807A674CEA1F,189,
alyze.co.uk,NaN,28,NaN,Guest Post,News and Media,6,25,,0,1050,dofollow,"Casino - 41.9, CBD - 41.9, Crypto - 41.9, Finance&Trading - 129.8, Adult - 129.8, Dating - 129.8",prnews.io,https://prnews.io/sites?i=3738683,28,10.0,guestpostlinks.net,https://guestpostlinks.net/ref/11/,29,8.5,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,41,
amazingviraltips.com,NaN,7,NaN,Guest Post,"Finance, Home and Family",12,24,us,8,910,dofollow,"Casino - 181.9, CBD - 181.9, Finance&Trading - 59, Crypto - 6.5",prposting.com,https://prposting.com/ref/RnK1lLPr,7,6.5,Assisted Purchase,,27,,prnews.io,https://prnews.io/sites?i=3738683,30,10.0
americanhints.com,NaN,91,NaN,Guest Post,"Business, Health and Medicine, Technology",2,52,,0,425,dofollow,"Casino - 179, CBD - 179",meup.com,https://meup.com/?ref=6807A674CEA1F,91,,Assisted Purchase,,111,,whitepress.com,https://www.whitepress.com/gihka,449,
ansimag.net,NaN,106,NaN,Guest Post,Health and Medicine,2,1,,0,134,dofollow,,ereferer.com,https://ereferer.com,106,3.0,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,107,,Assisted Purchase,,126,
apnewscorner.com,NaN,220,NaN,Guest Post,Technology,4,14,us,0,527,dofollow,"Casino - 340, CBD - 340, Crypto - 340, Finance&Trading - 340",guestpostlinks.net,https://guestpostlinks.net/ref/11/,220,8.5,Assisted Purchase,,242,,meup.com,https://meup.com/?ref=6807A674CEA1F,255,
architecturelist.com,NaN,59,NaN,Guest Post,"Construction and Repairs, Home and Family, Real estate",15,39,my,4,1125,dofollow,"Casino - 97.5, Finance&Trading - 159.3, Dating - 159.3, CBD - 159.3, Crypto - 159.3",prposting.com,https://prposting.com/ref/RnK1lLPr,59,6.5,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,60,8.5,Assisted Purchase,,74,
articlemagzine.com,NaN,94,NaN,Guest Post,Entertainment,2,10,,0,168,dofollow,,meup.com,https://meup.com/?ref=6807A674CEA1F,94,,Assisted Purchase,,114,,,,,
articlesdo.com,NaN,53,NaN,Guest Post,"Food, News and Media, Travelling",5,13,,0,1560,dofollow,"Casino - 177, Finance&Trading - 177, Adult - 177, CBD - 177, Crypto - 177",prnews.io,https://prnews.io/sites?i=3738683,53,10.0,Assisted Purchase,,73,,bazoom.com,https://app.bazoom.com/refer?ref=aSVUVs3AXAKnoqqa,177,7.5
artistwriters.com,NaN,12,NaN,Guest Post,"Finance, Music, News and Media",5,34,,0,671,dofollow,"Casino - 88.9, CBD - 88.9, Crypto - 56.9, Medicine - 69",ereferer.com,https://ereferer.com,12,3.0,guestpostlinks.net,https://guestpostlinks.net/ref/11/,20,8.5,Assisted Purchase,,32,
accountingcapital.com,NaN,228,NaN,Link Insertion,Finance,34,30,in,16679,1317,dofollow,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,228,,Assisted Purchase,,251,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,293,
afjrd.org,NaN,182,NaN,Link Insertion,"Nature, Places, Travelling",23,19,in,334,277,dofollow,CBD - 346.9,guestpostlinks.net,https://guestpostlinks.net/ref/11/,182,8.5,Assisted Purchase,,202,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,252,8.5
aimofbusiness.com,NaN,115,NaN,Link Insertion,"Business, Entertainment, Lifestyle",12,48,us,265,154,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,115,8.5,Assisted Purchase,,135,,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,145,8.0
airlinestime.com,NaN,74,NaN,Link Insertion,"Places, Transportation, Travelling",5,6,ae,0,513,dofollow,,guestpostlinks.net,https://guestpostlinks.net/ref/11/,74,8.5,Assisted Purchase,,94,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,100,8.5
alitech.com.ng,NaN,313,NaN,Link Insertion,"Games, Internet, Technology",18,18,za,1648,1383,dofollow,,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,313,8.0,meup.com,https://meup.com/?ref=6807A674CEA1F,340,,Assisted Purchase,,345,
altgov2.org,NaN,60,NaN,Link Insertion,"Finance, Games, Technology",14,35,af,0,960,dofollow,"Casino - 130.9, CBD - 130.9",linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,60,8.0,guestpostlinks.net,https://guestpostlinks.net/ref/11/,74,8.5,Assisted Purchase,,80,
alyze.co.uk,NaN,29,NaN,Link Insertion,News and Media,6,25,,0,1050,dofollow,"Casino - 41.9, CBD - 41.9, Crypto - 41.9",guestpostlinks.net,https://guestpostlinks.net/ref/11/,29,8.5,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,36,8.0,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,41,
amazingviraltips.com,NaN,37,NaN,Link Insertion,"Finance, Home and Family",12,24,us,8,910,dofollow,,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,37,8.0,meup.com,https://meup.com/?ref=6807A674CEA1F,54,,Assisted Purchase,,57,
americanhints.com,NaN,91,NaN,Link Insertion,"Business, Health and Medicine, Technology",2,52,,0,425,dofollow,,meup.com,https://meup.com/?ref=6807A674CEA1F,91,,Assisted Purchase,,111,,,,,
anythinggoeslifestyle.co.uk,NaN,158,NaN,Link Insertion,"Construction and Repairs, Fashion, Food",20,24,uk,86,527,dofollow,,guestpostlinks.net,https://guestpostlinks.net/ref/11/,158,8.5,Assisted Purchase,,178,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,218,
apnewscorner.com,NaN,170,NaN,Link Insertion,Technology,4,14,us,0,527,dofollow,"Casino - 432.9, CBD - 432.9, Crypto - 361.9",meup.com,https://meup.com/?ref=6807A674CEA1F,170,,Assisted Purchase,,190,,guestpostlinks.net,https://guestpostlinks.net/ref/11/,220,8.5
app.wedonthavetime.org,NaN,68,NaN,Guest Post,"Business, Career and Employment, Technology",35,66,us,4507,6338,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,68,8.5,Assisted Purchase,,88,,,,,
architectureadrenaline.com,NaN,57,NaN,Link Insertion,"Construction and Repairs, Hobbies and Leisure, Home and Family",5,35,au,0,4432,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,57,8.5,Assisted Purchase,,77,,,,,
architecturelist.com,NaN,68,NaN,Link Insertion,"Construction and Repairs, Home and Family, Real estate",15,39,my,4,1125,dofollow,,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,68,8.0,Assisted Purchase,,74,,meup.com,https://meup.com/?ref=6807A674CEA1F,99,
articlemagzine.com,NaN,94,NaN,Link Insertion,Entertainment,2,10,,0,168,dofollow,,meup.com,https://meup.com/?ref=6807A674CEA1F,94,,Assisted Purchase,,114,,,,,
artistwriters.com,NaN,20,NaN,Link Insertion,"Finance, Music, News and Media",5,34,,0,671,dofollow,"Casino - 88.9, CBD - 88.9, Crypto - 56.9",guestpostlinks.net,https://guestpostlinks.net/ref/11/,20,8.5,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,24,8.0,Assisted Purchase,,40,
artplugged.co.uk,NaN,214,NaN,Link Insertion,"Art, Music, Society",29,66,uk,694,2053,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,214,8.5,Assisted Purchase,,236,,serpzilla.com,https://serpzilla.com/r.JkZYyVIMKu.php,345,
atlanticride.com,NaN,83,NaN,Link Insertion,"Business, Hobbies and Leisure, Technology",6,15,ae,0,1144,dofollow,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,83,8.5,Assisted Purchase,,103,,meup.com,https://meup.com/?ref=6807A674CEA1F,136,
ausdroid.net,NaN,84,NaN,Link Insertion,"Art, Automotive, Technology",32,63,au,2211,11701,dofollow,,Private Seller,,84,,adsy.com,https://ref.adsy.com/?ref=referral&ref_type=direct&ref_id=n1dzdtkv28djc7uh&ref_item=3,225,8.5,Assisted Purchase,,248,
authenticnews.co.uk,NaN,75,NaN,Link Insertion,"Business, Hobbies and Leisure, Society",4,37,,0,332,dofollow,,linkpublishers.com,https://dashboard.linkpublishers.com/register/MAX5A8405,75,8.0,meup.com,https://meup.com/?ref=6807A674CEA1F,79,,Assisted Purchase,,95,
